암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y)
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNjEjJDEjJDAjJDgz,의료법인영성의료재단 고흥종합병원,11,종합병원,360000,전남,360002,고흥군,고흥읍,59535,"전라남도 고흥군 고흥읍 고흥로 1935, (고흥읍)",061-835-6000,http://www.kgh.co.kr/,19930101,15,2,0,0,13,0,0,0,0,0,0,0,0,0,127.2939625,34.6210654
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQ0NjE0ODEjODEjJDEjJDIjJDgz,의료법인영훈의료재단 유성선병원,11,종합병원,250000,대전,250001,대전유성구,지족동,34084,"대전광역시 유성구 북유성대로 93, (지족동)",042-609-1000,http://yuseongsunhospital.com/main/,20070629,99,0,0,1,89,2,0,0,7,0,0,0,0,0,127.3249507,36.3751715
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQ0NjE0ODEjODEjJDEjJDYjJDgz,의료법인우리의료재단김포우리병원,11,종합병원,310000,경기,312300,김포시,걸포동,10099,"경기도 김포시 감암로 11, 김포우리병원 (걸포동)",031-999-1000,http://www.gwhospital.co.kr/,20020513,107,2,2,9,90,2,0,0,2,0,0,0,0,0,126.7107331,37.6323325
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjE0ODEjNDEjJDEjJDgjJDgz,의료법인은성의료재단좋은삼선병원,11,종합병원,210000,부산,210015,부산사상구,주례동,47007,"부산광역시 사상구 가야대로 326, 좋은삼선병원 (주례동)",051-322-0900,http://www.samsun.or.kr,19950330,82,0,5,6,68,2,0,0,1,0,0,0,0,0,129.0082462,35.1504161
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjE0ODEjNjEjJDEjJDQjJDgz,의료법인은성의료재단좋은선린병원,11,종합병원,370000,경북,370702,포항북구,대신동,37725,"경상북도 포항시 북구 대신로 43,  (대신동)",054-245-5000,,19790623,26,1,0,0,23,2,0,0,0,0,0,0,0,0,129.3670367,36.0482631
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz,의료법인인봉의료재단뉴고려병원,11,종합병원,310000,경기,312300,김포시,장기동,10086,"경기도 김포시 김포한강3로 283, 뉴고려병원 (장기동)",031-998-8129,http://www.nkhospital.net,20090413,72,4,0,0,66,2,0,0,0,0,0,0,0,0,126.6602138,37.640959
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3MiQyNjE0ODEjNDEjJDEjJDQjJDgz,의료법인자인의료재단(더자인병원),11,종합병원,310000,경기,311901,고양덕양구,행신동,10518,"경기도 고양시 덕양구 중앙로 555, /중앙로557번길 555, /중앙로557번길 14, 지하1(일부),1-6층 (행신동)",031-930-3114,https://www.the-jain.co.kr/,20020116,33,4,0,0,27,0,0,0,0,0,0,0,2,0,126.8357507,37.6229778
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjEyMjIjNTEjJDEjJDIjJDgz,의료법인정화의료재단 봉생기념병원,11,종합병원,210000,부산,210002,부산동구,좌천동,48775,"부산광역시 동구 중앙대로 401, (좌천동, 봉생병원)",051-664-4000,http://www.bongseng.co.kr/index.asp,19850105,68,3,1,7,56,0,0,0,1,0,0,0,0,0,129.0501907,35.1310265
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjE0ODEjNDEjJDEjJDgjJDgz,의료법인청아의료재단청아병원,11,종합병원,380000,경남,380701,창원마산회원구,내서읍,51230,"경상남도 창원시 마산회원구 내서읍 광려천서로 67, (청아병원)",055-230-1500,http://www.camc.co.kr/,20020703,22,4,0,0,18,0,0,0,0,0,0,0,0,0,128.50965,35.248035
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEyMjIjNTEjJDEjJDIjJDgz,의료법인청언의료재단 순천제일병원,11,종합병원,360000,전남,360400,순천시,조례동,57968,"전라남도 순천시 기적의도서관1길 3, (조례동)",061-720-3500,http://www.scjh.co.kr/,20080404,13,0,0,0,13,0,0,0,0,0,0,0,0,0,127.524175,34.9549263
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQzNjE4MzIjNDEjJDEjJDQjJDgz,의료법인칠석의료재단사랑의병원,11,종합병원,310000,경기,311102,안산상록구,성포동,15291,"경기도 안산시 상록구 예술광장로 69, 사랑의병원(593-4번지/593-5번지) (성포동)",031-439-3000,,19991011,44,3,0,0,39,1,0,0,1,0,0,0,0,0,126.8449341,37.3269254
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjE4MzIjNDEjJDEjJDgjJDgz,의료법인풍산의료재단동부제일병원,11,종합병원,110000,서울,110019,중랑구,망우동,2063,"서울특별시 중랑구 망우로 511, 동부제일병원 지하1~6층 (망우동)",02-437-5011,http://www.dbjeil.co.kr,19830822,22,1,0,0,21,0,0,0,0,0,0,0,0,0,127.1090094,37.6007085
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE4MzIjNjEjJDEjJDAjJDgz,의료법인한국의료재단 순천한국병원,11,종합병원,360000,전남,360400,순천시,연향동,57991,"전라남도 순천시 우명길 42,  (연향동)",061-740-5000,http://www.hankook.or.kr,19980917,21,1,0,0,18,0,0,0,2,0,0,0,0,0,127.5122885,34.9477666
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjEwMDIjNjEjJDEjJDAjJDgz,의료법인한마음의료재단 여수제일병원,11,종합병원,360000,전남,360500,여수시,학동,59677,"전라남도 여수시 쌍봉로 70,  (학동)",061-689-8123,,19980110,53,4,0,0,47,2,0,0,0,0,0,0,0,0,127.6634937,34.7661014
JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjODEjJDEjJDYjJDgz,의료법인한마음의료재단하나병원,11,종합병원,330000,충북,330102,청주흥덕구,가경동,28378,"충청북도 청주시 흥덕구 2순환로 1262-0, 하나병원",043-230-6114,http://www.cjhana.co.kr,19980615,87,8,3,6,65,3,0,0,2,0,0,0,0,0,127.4308627,36.6235047
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz,의료법인한성재단포항세명기독병원,11,종합병원,370000,경북,370701,포항남구,대도동,37816,"경상북도 포항시 남구 포스코대로 351,  (대도동)",054-275-0005,http://www.phgidok.com/,19921221,125,2,0,0,120,3,0,0,0,0,0,0,0,0,129.3622256,36.0177172
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQ0NjEwMDIjODEjJDEjJDYjJDgz,의료법인한전의료재단 한일병원,11,종합병원,110000,서울,110006,도봉구,쌍문동,1450,"서울특별시 도봉구 우이천로 308, 한일병원 (쌍문동)",02-901-3114,http://www.kepcomedi.co.kr,19740328,109,1,0,14,92,0,0,0,2,0,0,0,0,0,127.0291228,37.6461401
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQ0NjEwMDIjODEjJDEjJDIjJDgz,의료법인합포의료재단에스엠지연세병원,11,종합병원,380000,경남,380702,창원마산합포구,월남동2가,51740,"경상남도 창원시 마산합포구 3·15대로 76, (월남동2가, 합포의료재단)",055-243-0100,www.mysh.co.kr/,20020601,38,0,0,0,38,0,0,0,0,0,0,0,0,0,128.5616013,35.1863148
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQzNjE4MzIjNTEjJDEjJDYjJDgz,의료법인해민의료재단 세안종합병원,11,종합병원,360000,전남,360300,목포시,연산동,58618,"전라남도 목포시 고하대로 795-2, (연산동)",061-260-6700,http://www.se-an.kr/,20080707,15,0,0,0,14,1,0,0,0,0,0,0,0,0,126.3802331,34.8168192
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNjEjJDEjJDAjJDgz,의료법인행촌의료재단 해남종합병원,11,종합병원,360000,전남,360021,해남군,해남읍,59024,"전라남도 해남군 해남읍 해남로 45, (해남읍)",061-536-4116,,19830401,27,2,0,0,23,1,0,0,0,0,0,0,0,1,126.6127915,34.5717972
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQyNjE4MzIjNjEjJDEjJDgjJDgz,의료법인현경의료재단 광양서울병원,11,종합병원,360000,전남,360700,광양시,마동,57773,"전라남도 광양시 진등길 93,  (마동)",061-795-9931,,20121206,19,2,0,0,16,1,0,0,0,0,0,0,0,0,127.6905821,34.9579361
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,의료법인환명의료재단 조은금강병원,11,종합병원,380000,경남,380100,김해시,삼계동,50880,"경상남도 김해시 김해대로 1814-37, (삼계동)",055-330-0300,http://www.ggmc.or.kr/,20070110,35,0,0,0,34,1,0,0,0,0,0,0,0,0,128.8615328,35.2623214
JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNTEjJDEjJDYjJDgz,의산의료재단 강릉고려병원,11,종합병원,320000,강원,320100,강릉시,옥천동,25552,"강원특별자치도 강릉시 옥가로 30, (옥천동)",033-649-0100,http://www.kindhp.com,19910813,14,1,0,0,13,0,0,0,0,0,0,0,0,0,128.8998047,37.7590068
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEyMjIjODEjJDEjJDYjJDgz,이화여자대학교의과대학부속서울병원,11,종합병원,110000,서울,110003,강서구,마곡동,7804,"서울특별시 강서구 공항대로 260, 이화의대부속서울병원 (마곡동)",1522-7000,,20181226,250,2,0,3,239,0,0,3,3,0,0,0,0,0,126.8362668,37.5572629
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjODEjJDEjJDIjJDgz,익산병원,11,종합병원,350000,전북,350300,익산시,신동,54543,"전북특별자치도 익산시 무왕로 969, (신동)",063-840-9114,http://www.iksanhp.com/,20010307,54,0,0,0,52,1,0,0,1,0,0,0,0,0,126.9665159,35.9616504
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjEwMDIjODEjJDEjJDIjJDgz,인산의료재단 메트로병원,11,종합병원,310000,경기,310701,안양만안구,안양동,14096,"경기도 안양시 만안구 명학로33번길 8, (안양동, 메트로병원)",031-467-9000,http://www.metrohospital.co.kr/,19830525,12,0,0,0,11,1,0,0,0,0,0,0,0,0,126.9352309,37.3786666
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjEwMDIjODEjJDEjJDIjJDgz,인제대학교 상계백병원,11,종합병원,110000,서울,110022,노원구,상계동,1757,"서울특별시 노원구 동일로 1342, 상계백병원 (상계동)",02-950-1114,http://www.paik.ac.kr/sanggye,19890814,143,1,0,1,135,0,0,3,3,0,0,0,0,0,127.0629909,37.6485408
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjE0ODEjODEjJDEjJDIjJDgz,인제대학교 해운대백병원,11,종합병원,210000,부산,210009,부산해운대구,좌동,48108,"부산광역시 해운대구 해운대로 875, (좌동)",051-797-0100,http://www.paik.ac.kr/haeundae/,20100210,243,5,0,7,226,0,0,0,5,0,0,0,0,0,129.182013,35.173443
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz,인제대학교일산백병원,11,종합병원,310000,경기,311902,고양일산서구,대화동,10380,"경기도 고양시 일산서구 주화로 170, (대화동)",031-910-7114,http://www.paik.ac.kr/ilsan/,19991206,169,0,0,1,164,0,0,0,4,0,0,0,0,0,126.7504331,37.6743138
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNjEjJDEjJDQjJDgz,인천광역시의료원,11,종합병원,220000,인천,220002,인천동구,송림동,22532,"인천광역시 동구 방축로 217, 217",032-580-6000,https://www.icmc.or.kr,19850629,42,0,0,0,39,2,0,0,1,0,0,0,0,0,126.66875,37.4787429
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNTEjJDEjJDYjJDgz,인천기독병원,11,종합병원,220000,인천,220004,인천중구,율목동,22320,"인천광역시 중구 답동로30번길 10, (율목동)",032-270-8000,http://www.goich.co.kr/,19840530,23,2,0,0,20,1,0,0,0,0,0,0,0,0,126.6321217,37.4712157
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjEyMjIjNzEjJDEjJDgjJDgz,인천세종병원,11,종합병원,220000,인천,220008,인천계양구,작전동,21080,"인천광역시 계양구 계양문화로 20, (작전동)",032-240-8000,,20170208,99,1,0,0,96,0,0,0,2,0,0,0,0,0,126.7368717,37.5324735
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQ0NjE0ODEjODEjJDEjJDIjJDgz,인천적십자병원,11,종합병원,220000,인천,220007,인천연수구,연수동,21935,"인천광역시 연수구 원인재로 263- , 263",032-899-4000,http://www.rch.or.kr/incheon/,19850510,21,0,0,0,20,1,0,0,0,0,0,0,0,0,126.6896544,37.4184945
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjEyMjIjODEjJDEjJDYjJDgz,인천힘찬종합병원,11,종합병원,220000,인천,220006,인천남동구,논현동,21655,"인천광역시 남동구 논현로 72-0, 인천힘찬종합병원",032-1899-2220,,20210216,44,0,0,0,43,1,0,0,0,0,0,0,0,0,126.7147129,37.4011109
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNjEjJDEjJDAjJDgz,재단법인 아산사회복지재단 부속 보령아산병원,11,종합병원,340000,충남,340400,보령시,죽정동,33428,"충청남도 보령시 죽성로 136,  (죽정동)",041-930-5114,http://www.brh.or.kr,19781230,21,2,0,0,19,0,0,0,0,0,0,0,0,0,126.6228522,36.3811282
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNjEjJDEjJDgjJDgz,재단법인 아산사회복지재단 정읍아산병원,11,종합병원,350000,전북,350500,정읍시,용계동,56153,"전북특별자치도 정읍시 충정로 606-22, (용계동)",063-530-6000,http://www.jeh.or.kr/jp/index.do,19780626,30,3,0,0,27,0,0,0,0,0,0,0,0,0,126.8234125,35.5888321
JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNDEjJDEjJDQjJDgz,재단법인베스티안재단베스티안병원,11,종합병원,330000,충북,330102,청주흥덕구,오송읍,28161,"충청북도 청주시 흥덕구 오송읍 오송생명1로 191-0, (오송읍)",043-910-7575,,20181114,12,1,0,0,11,0,0,0,0,0,0,0,0,0,127.3216409,36.6364294
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEwMDIjNDEjJDEjJDgjJDgz,재단법인베스티안재단베스티안서울병원,11,종합병원,110000,서울,110011,성동구,하왕십리동,4701,"서울특별시 성동구 왕십리로 382, (하왕십리동)",070-7609-9252,,20020419,12,1,0,0,11,0,0,0,0,0,0,0,0,0,127.0280199,37.5651103
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjODEjJDEjJDIjJDgz,재단법인예수병원유지재단예수병원,11,종합병원,350000,전북,350401,전주완산구,중화산동1가,54987,"전북특별자치도 전주시 완산구 서원로 365, (중화산동1가, 예수병원)",063-230-8114,http://www.jesushospital.com,19740509,177,0,2,23,148,3,0,0,1,0,0,0,0,0,127.1332292,35.8143917
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE0ODEjNjEjJDEjJDgjJDgz,재단법인일신기독교선교회 일신기독병원,11,종합병원,210000,부산,210002,부산동구,좌천동,48724,"부산광역시 동구 정공단로 27, (좌천동)",051-630-0300,http://www.ilsin.or.kr,19840702,34,0,0,0,34,0,0,0,0,0,0,0,0,0,129.0543811,35.135783
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNTEjJDEjJDIjJDgz,재단법인천주교부산교구유지재단 메리놀병원,11,종합병원,210000,부산,210008,부산중구,대청동4가,48972,"부산광역시 중구 중구로 121, (대청동4가)",051-465-8801,http://www.maryknoll.co.kr,19740430,71,0,0,5,65,0,0,0,1,0,0,0,0,0,129.0324148,35.1076838
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQzNjE4MzIjODEjJDEjJDIjJDgz,전라남도 순천의료원,11,종합병원,360000,전남,360400,순천시,매곡동,57940,"전라남도 순천시 서문성터길 2,  (매곡동)",061-759-9440,,19960517,18,1,0,0,17,0,0,0,0,0,0,0,0,0,127.4834682,34.9579098
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNjEjJDEjJDQjJDgz,전북특별자치도 군산의료원,11,종합병원,350000,전북,350100,군산시,지곡동,54105,"전북특별자치도 군산시 의료원로 27, (지곡동, 군산의료원)",063-472-5000,www.gunmed.or.kr/,19831217,57,0,5,4,44,3,0,0,0,0,0,0,1,0,126.7117407,35.9549526
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,전북특별자치도 남원의료원,11,종합병원,350000,전북,350200,남원시,고죽동,55726,"전북특별자치도 남원시 충정로 365, (고죽동)",063-620-1114,http://www.namwonmed.or.kr,19831027,35,0,0,0,32,3,0,0,0,0,0,0,0,0,127.4073171,35.4318756
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNjEjJDEjJDAjJDgz,전주고려병원,11,종합병원,350000,전북,350402,전주덕진구,산정동,54915,"전북특별자치도 전주시 덕진구 안덕원로 367, (산정동)",063-240-7300,http://www.jkhospital.co.kr/,20050111,19,6,0,0,13,0,0,0,0,0,0,0,0,0,127.1670378,35.8398807
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjEwMDIjNDEjJDEjJDQjJDgz,제일병원,11,종합병원,380000,경남,380500,진주시,강남동,52709,"경상남도 진주시 진주대로 885, (강남동)",055-750-7123,http://www.chinjujeil.co.kr,19830305,67,8,0,0,59,0,0,0,0,0,0,0,0,0,128.0902544,35.1794723
JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE0ODEjNTEjJDEjJDYjJDgz,제주대학교병원,11,종합병원,390000,제주,390200,제주시,아라일동,63241,"제주특별자치도 제주시 아란13길 15- ,  0동 0층 0호 (아라일동,제주대학교병원)",064-717-1114,http://www.jejunuh.co.kr/main.jsp,19651002,184,0,0,17,164,1,0,0,2,0,0,0,0,0,126.5452109,33.4671105
JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNDEjJDEjJDQjJDgz,제주특별자치도 서귀포의료원,11,종합병원,390000,제주,390100,서귀포시,동홍동,63585,"제주특별자치도 서귀포시 장수로 47, (동홍동)",064-730-3000,http://www.smed.or.kr,19940319,48,1,0,0,45,2,0,0,0,0,0,0,0,0,126.5639216,33.2555355
JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNTEjJDEjJDIjJDgz,제주한라병원,11,종합병원,390000,제주,390200,제주시,연동,63127,"제주특별자치도 제주시 도령로 65,  (연동)",064-740-5000,http://www.hallahosp.co.kr,19831029,113,0,0,7,105,1,0,0,0,0,0,0,0,0,126.4850403,33.489961
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjE0ODEjNTEjJDEjJDYjJDgz,조은오산병원,11,종합병원,310000,경기,311800,오산시,오산동,18136,"경기도 오산시 오산로 307, (오산동)",1544-5355,,20160526,18,3,0,0,15,0,0,0,0,0,0,0,0,0,127.068197,37.1541965
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjE0ODEjNTEjJDEjJDYjJDgz,좋은문화병원,11,종합병원,210000,부산,210002,부산동구,범일동,48735,"부산광역시 동구 범일로 119, (범일동)",051-644-2002,http://www.moonhwa.or.kr/,19861101,79,3,0,0,75,0,0,0,1,0,0,0,0,0,129.0590919,35.1408881
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQzNjE0ODEjNjEjJDEjJDQjJDgz,중앙대학교광명병원,11,종합병원,310000,경기,310100,광명시,일직동,14353,"경기도 광명시 덕안로 110, (일직동)",1811-7800,,20220224,195,2,0,0,184,0,0,0,9,0,0,0,0,0,126.88591,37.4245975
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE0ODEjNzEjJDEjJDgjJDgz,진주고려병원,11,종합병원,380000,경남,380500,진주시,칠암동,52726,"경상남도 진주시 동진로 2, (칠암동, 진주고려병원)",055-751-2500,,19841114,38,2,0,0,34,2,0,0,0,0,0,0,0,0,128.0920865,35.1784916
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjE0ODEjNTEjJDEjJDIjJDgz,차의과학대학교 강남차병원,11,종합병원,110000,서울,110001,강남구,역삼동,6135,"서울특별시 강남구 논현로 566, 강남차병원(역삼동650-9, 606-4, 605외2필지(지하7층~지하1층, 지상2층~7층)) (역삼동)",02-3468-3000,http://gangnam.chamc.co.kr,19901022,106,0,0,3,100,0,0,0,3,0,0,0,0,0,127.0345427,37.5067005
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE0ODEjNTEjJDEjJDYjJDgz,차의과학대학교부속구미차병원,11,종합병원,370000,경북,370200,구미시,형곡동,39295,"경상북도 구미시 신시로10길 12,  (형곡동)",054-450-9700,http://kumi.chamc.co.kr,19950617,76,0,0,0,75,0,0,0,1,0,0,0,0,0,128.3405414,36.1145325
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz,차의과학대학교분당차병원,11,종합병원,310000,경기,310403,성남분당구,야탑동,13496,"경기도 성남시 분당구 야탑로 59, (야탑동)",031-780-5000,bundang.chamc.co.kr,19950324,328,4,0,12,305,1,0,0,4,0,0,0,2,0,127.1254535,37.4102384
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE0ODEjNDEjJDEjJDgjJDgz,참조은병원,11,종합병원,310000,경기,312600,광주시,경안동,12756,"경기도 광주시 광주대로 45, (경안동)",1600-9955,,20101118,68,1,0,0,64,2,0,0,1,0,0,0,0,0,127.2602541,37.4109627
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,창원경상국립대학교병원,11,종합병원,380000,경남,380705,창원성산구,성주동,51472,"경상남도 창원시 성산구 삼정자로 11, (성주동, 창원경상대학교병원)",055-214-2000,,20160115,138,0,0,6,129,0,0,0,3,0,0,0,0,0,128.7078463,35.1990873
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjODEjJDEjJDIjJDgz,창원파티마병원,11,종합병원,380000,경남,380704,창원의창구,명서동,51394,"경상남도 창원시 의창구 창이대로 45-45, (명서동)",055-270-1000,https://fatimahosp.co.kr/,19830202,104,1,0,0,101,0,0,0,2,0,0,0,0,0,128.645913,35.237293
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,창원한마음병원,11,종합병원,380000,경남,380704,창원의창구,사림동,51139,"경상남도 창원시 의창구 용동로57번길 8, (사림동)",055-225-0000,http://www.hanheart.co.kr,20020401,111,5,0,0,102,2,0,0,2,0,0,0,0,0,128.6990272,35.2379477
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE0ODEjNDEjJDEjJDgjJDgz,첨단종합병원,11,종합병원,240000,광주,240004,광주광산구,쌍암동,62274,"광주광역시 광산구 첨단중앙로170번길 59,  (쌍암동)",062-601-8000,http://www.cheomdanhosp.co.kr,20021112,49,5,0,0,43,1,0,0,0,0,0,0,0,0,126.8453041,35.2211088
JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,청주성모병원,11,종합병원,330000,충북,330103,청주청원구,주중동,28323,"충청북도 청주시 청원구 주성로 173-19, 청주성모병원",043-219-8000,http://www.ccmc.or.kr,19980221,72,1,0,0,69,0,0,0,1,0,0,0,0,1,127.4856545,36.6737973
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjE0ODEjODEjJDEjJDIjJDgz,추병원,11,종합병원,310000,경기,310800,의정부시,의정부동,11686,"경기도 의정부시 평화로 650, (의정부동)",031-845-7777,,19950403,34,0,0,3,30,0,0,0,1,0,0,0,0,0,127.0450722,37.7497898
