암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,개설일자,좌표(X),좌표(Y)
JDU4MTI3MSM1MSMkMSMkMCMkMDMkMzgxMzUxIzMxIyQyIyQzIyQwMCQyNjEyMjIjNDEjJDEjJDgjJDgz,더사랑약국,81,약국,220000,인천,220005,인천서구,가정동,22783,"인천광역시 서구 가경주로40번길 20-10, 1호 (가정동)",070-4388-5131,20190103,126.6758308,37.5163566
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMTkxIzQxIyQxIyQ3IyQ4MiQzNjE0ODEjNTEjJDEjJDIjJDgz,광교팜약국,81,약국,310000,경기,312002,용인수지구,상현동,16943,"경기도 용인시 수지구 광교중앙로 304, 105호 (상현동)",031-217-9986,20160614,127.0695933,37.2971016
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzMxIyQxIyQzIyQ3OSQzNjE4MzIjNzEjJDEjJDgjJDgz,메디칼약국,81,약국,310000,경기,312200,파주시,동패동,10905,"경기도 파주시 와석순환로 125, 104,105호 (동패동, 현대프라자)",031-948-0837,20160615,126.7458544,37.7120908
JDU4MTI3MSM1MSMkMSMkMCMkMDMkMzgxNzAyIzMxIyQxIyQzIyQ5MiQzNjE0ODEjNTEjJDEjJDYjJDgz,문산보룡약국,81,약국,310000,경기,312200,파주시,문산읍,10823,"경기도 파주시 문산읍 문향로 49, (문산읍)",0507-1474-5682,20190114,126.7852505,37.8564009
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzMxIyQxIyQ3IyQ3OSQzNjEwMDIjNTEjJDEjJDYjJDgz,청담장수 한약국,81,약국,110000,서울,110001,강남구,청담동,06012,"서울특별시 강남구 도산대로89길 3, (청담동, 2층 일부)",542-9828,20130416,127.0502083,37.5250602
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxMzUxIzExIyQxIyQ3IyQwMyQzNjEwMDIjODEjJDEjJDYjJDgz,대도약국,81,약국,110000,서울,110016,종로구,견지동,03149,"서울특별시 종로구 우정국로 38-1, 1층 (견지동)",02-737-4510,19900516,126.9832750,37.5724922
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxMzUxIzIxIyQyIyQxIyQwMCQyNjE0ODEjODEjJDEjJDIjJDgz,메디팜정연약국,81,약국,110000,서울,110001,강남구,도곡동,06266,"서울특별시 강남구 강남대로 256, 103호 (도곡동, 대우양재디오빌)",02-522-5925,20121231,127.0335456,37.4864916
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxMzUxIzIxIyQxIyQxIyQ2MiQyNjE4MzIjNDEjJDEjJDQjJDgz,진선약국,81,약국,110000,서울,110001,강남구,대치동,06198,"서울특별시 강남구 선릉로 424, (대치동)",567-0429,19870512,127.0500875,37.5029179
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxMzUxIzQxIyQyIyQ3IyQwMCQzNjEyMjIjODEjJDEjJDYjJDgz,국민약국,81,약국,110000,서울,110003,강서구,화곡동,07738,"서울특별시 강서구 곰달래로 225, 1,2층 (화곡동)",02-2602-4711,19821105,126.8580318,37.5318488
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQxIyQ1IyQ2MiQzNjEwMDIjNTEjJDEjJDYjJDgz,더현대약국,81,약국,310000,경기,312900,여주시,가남읍,12662,"경기도 여주시 가남읍 태평로 62, 1층",,20230425,127.5437799,37.2053239
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxOTYxIzQxIyQxIyQ3IyQ5MiQzNjE4MzIjNDEjJDEjJDgjJDgz,직영약국,81,약국,110000,서울,110024,강북구,미아동,01118,"서울특별시 강북구 도봉로67길 13, (미아동)",02-989-2370,19980807,127.0235512,37.6305897
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxOTYxIzUxIyQxIyQxIyQ3MiQzNjEwMDIjNzEjJDEjJDgjJDgz,새서울약국,81,약국,110000,서울,110024,강북구,미아동,01188,"서울특별시 강북구 솔샘로 223, (미아동)",02-981-8215,20221011,127.0175897,37.6202822
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxNzAyIzIxIyQxIyQxIyQ4OSQyNjEyMjIjNjEjJDEjJDgjJDgz,제일성모약국,81,약국,110000,서울,110007,동대문구,청량리동,02573,"서울특별시 동대문구 약령시로 126, 1층 (청량리동)",02-965-9114,20090102,127.0440061,37.5829559
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQxIyQ5MiQ0NjEwMDIjNTEjJDEjJDIjJDgz,금창약국,81,약국,110000,서울,110007,동대문구,제기동,02477,"서울특별시 동대문구 약령시로 3, 1층 (제기동)",928-6985,20141208,127.0301301,37.5828078
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQyIyQ5IyQwMCQ0NjE0ODEjODEjJDEjJDIjJDgz,석산약국,81,약국,110000,서울,110012,성북구,하월곡동,02740,"서울특별시 성북구 오패산로1길 1, (하월곡동)",02-912-2020,19800207,127.0368415,37.6034744
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQxIyQ1IyQwMyQzNjEwMDIjNzEjJDEjJDgjJDgz,왕십리약국,81,약국,110000,서울,110011,성동구,하왕십리동,04714,"서울특별시 성동구 무학봉길 92, (하왕십리동)",02-2292-4247,19820726,127.0322163,37.5622059
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzQxIyQxIyQ3IyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz,더조은약국,81,약국,220000,인천,220005,인천서구,당하동,22682,"인천광역시 서구 원당대로 856, 마크포레스트 어반 B102호 (당하동)",032-562-9270,20230904,126.6965865,37.5933070
JDQ4MTYyMiM4MSMkMSMkNCMkMDMkNDgxMzUxIzIxIyQxIyQ5IyQ5MiQzNjE0ODEjNjEjJDEjJDQjJDgz,용원어시장약국,81,약국,380000,경남,380703,창원진해구,용원동,51610,"경상남도 창원시 진해구 용원동로 231, 1층 105,120호 (용원동)",055-546-7893,20230125,128.8185985,35.0935879
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxOTYxIzIxIyQxIyQ5IyQ4OSQyNjEyMjIjODEjJDEjJDIjJDgz,오남인화약국,81,약국,310000,경기,311500,남양주시,오남읍,12036,"경기도 남양주시 오남읍 진건오남로 915, 106호",031-572-3334,20230904,127.1936981,37.7050852
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxMzUxIzExIyQxIyQzIyQ4OSQzNjEwMDIjNDEjJDEjJDgjJDgz,드림약국,81,약국,230000,대구,230002,대구동구,신암동,41217,"대구광역시 동구 아양로 162, 1층 (신암동)",,20230418,128.6308539,35.8853248
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkMzgxNzAyIzQxIyQxIyQ3IyQ5OSQyNjEyMjIjNDEjJDEjJDgjJDgz,천안제일약국,81,약국,340000,충남,340202,천안동남구,문화동,31128,"충청남도 천안시 동남구 버들로 41, 파리빌딩 101호 (문화동)",070-7787-1111,20240529,127.1520352,36.8072110
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzMxIyQxIyQzIyQ4OSQyNjE0ODEjNTEjJDEjJDYjJDgz,바다약국,81,약국,310000,경기,312400,안성시,석정동,17581,"경기도 안성시 중앙로 358, 1층 (석정동)",031-671-0131,20171123,127.2664684,37.0080068
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzIxIyQxIyQ5IyQ4MiQyNjE0ODEjNTEjJDEjJDYjJDgz,하나약국,81,약국,220000,인천,220007,인천연수구,연수동,21927,"인천광역시 연수구 먼우금로188번길 12, 이리옴3빌딩 106,107,108호 (연수동)",032-815-0153,20210512,126.6765279,37.4134271
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzExIyQxIyQ3IyQ5MiQyNjEwMDIjNjEjJDEjJDQjJDgz,베어약국,81,약국,110000,서울,110001,강남구,삼성동,06170,"서울특별시 강남구 봉은사로114길 12, 지하 1층 (삼성동)",02-0000-0000,20190619,127.0654871,37.5144324
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzQxIyQxIyQ3IyQ3OSQzNjEyMjIjODEjJDEjJDIjJDgz,연수버들약국,81,약국,220000,인천,220007,인천연수구,연수동,21927,"인천광역시 연수구 먼우금로 190, 연수프라자 1층 109,110호 (연수동)",070-7543-8331,20230904,126.6767294,37.4140587
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzUxIyQxIyQxIyQ2MiQyNjE0ODEjNzEjJDEjJDgjJDgz,부평중앙약국,81,약국,220000,인천,220003,인천부평구,부평동,21393,"인천광역시 부평구 대정로 28, 104호 (부평동)",032-201-5060,20211220,126.7242358,37.4963427
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxOTYxIzUxIyQxIyQ1IyQ4OSQzNjE0ODEjODEjJDEjJDYjJDgz,교현미래약국,81,약국,330000,충북,330200,충주시,교현동,27364,"충청북도 충주시 국원대로 103, (교현동)",043-846-1283,20240110,127.9280043,36.9807069
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNTgxOTYxIzQxIyQxIyQ3IyQ2MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,이층약국,81,약국,110000,서울,110015,은평구,역촌동,03421,"서울특별시 은평구 연서로 9, 2층 205(상가)호 (역촌동, 센타폴리스)",02-6085-0466,20180207,126.9156678,37.6001182
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzUxIyQyIyQ1IyQwMCQyNjE0ODEjNjEjJDEjJDAjJDgz,한림약국,81,약국,110000,서울,110002,강동구,천호동,05339,"서울특별시 강동구 성안로 149, 1층 (천호동)",02-486-9743,20230327,127.1347213,37.5365899
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzUxIyQyIyQ1IyQwMCQyNjEwMDIjNTEjJDEjJDIjJDgz,21세기상계약국,81,약국,110000,서울,110022,노원구,상계동,01674,"서울특별시 노원구 동일로 1548, (상계동)",937-2288,20050401,127.0576424,37.6666795
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxNzAyIzMxIyQxIyQ3IyQ4MiQzNjE0ODEjODEjJDEjJDIjJDgz,정문약국,81,약국,360000,전남,360022,화순군,화순읍,58127,"전라남도 화순군 화순읍 서양로 313, (화순읍)",061-372-7077,20240112,127.0003950,35.0599730
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMTkxIzExIyQxIyQ3IyQ3MiQzNjEwMDIjNjEjJDEjJDQjJDgz,알찬약국,81,약국,310000,경기,310402,성남중원구,금광동,13179,"경기도 성남시 중원구 산성대로 382, 1층 (금광동)",,20240115,127.1579023,37.4459200
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzUxIyQyIyQ1IyQwMCQyNjE4MzIjODEjJDEjJDYjJDgz,삼성정문약국,81,약국,110000,서울,110001,강남구,일원동,06351,"서울특별시 강남구 일원로 95, 109호 (일원동, 신영프라자)",3412-4416,20120314,127.0834812,37.4857650
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzUxIyQxIyQ1IyQ2MiQzNjEwMDIjNTEjJDEjJDIjJDgz,동산약국,81,약국,110000,서울,110022,노원구,중계동,01782,"서울특별시 노원구 동일로 1280, 1층 109호,110호 (중계동, 무지개아파트단지내상가)",948-9476,20040203,127.0657409,37.6434962
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzUxIyQxIyQ1IyQwMyQzNjE0ODEjNTEjJDEjJDYjJDgz,서울숲약국,81,약국,110000,서울,110011,성동구,금호동4가,04743,"서울특별시 성동구 독서당로 336, 리버마이다스빌 2층 207호 (금호동4가)",02-2297-6767,20210603,127.0264487,37.5477337
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzUxIyQxIyQ1IyQ5OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,행복약국,81,약국,110000,서울,110008,동작구,대방동,06942,"서울특별시 동작구 등용로 115, 101호 (대방동, 엘리시아빌딩)",02-822-9095,20190806,126.9317563,37.5114623
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzIxIyQxIyQ5IyQxMyQzNjEyMjIjNjEjJDEjJDAjJDgz,논현이화약국,81,약국,220000,인천,220006,인천남동구,논현동,21679,"인천광역시 남동구 논고개로 101, 505-1호 (논현동, 아름다운타워)",032-437-3308,20170105,126.7243667,37.4000007
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzQxIyQxIyQ3IyQ3OSQyNjEyMjIjNjEjJDEjJDQjJDgz,힘찬약국,81,약국,310000,경기,310402,성남중원구,상대원동,13242,"경기도 성남시 중원구 희망로 316, 1층 (상대원동)",031-605-5122,20200813,127.1591729,37.4344042
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMzUxIzUxIyQxIyQxIyQ3OSQyNjEwMDIjODEjJDEjJDIjJDgz,부자약국,81,약국,110000,서울,110010,서대문구,홍은동,03604,"서울특별시 서대문구 홍은중앙로 91, 1층 (홍은동)",02-793-7715,20240528,126.9475551,37.5992239
JDQ4MTYyMiM4MSMkMSMkNCMkMDMkNDgxMzUxIzIxIyQxIyQ5IyQ4OSQyNjE0ODEjODEjJDEjJDYjJDgz,경희약국,81,약국,260000,울산,260001,울산남구,달동,44726,"울산광역시 남구 번영로 109, 106호 (달동)",052-260-2672,20181105,129.3285880,35.5351500
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxNzAyIzQxIyQxIyQ3IyQwMyQzNjE0ODEjODEjJDEjJDYjJDgz,한독큰약국,81,약국,240000,광주,240003,광주서구,풍암동,62059,"광주광역시 서구 풍암순환로 183, 117동 2층 211-1호 (풍암동, 우미광장아파트)",062-651-8477,20230412,126.8812499,35.1268362
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzMxIyQxIyQ3IyQ5OSQyNjE4MzIjNjEjJDEjJDQjJDgz,로타리약국,81,약국,210000,부산,210004,부산진구,범천동,47351,"부산광역시 부산진구 중앙대로 613, (범천동)",051-633-9145,20230401,129.0586309,35.1475615
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzUxIyQxIyQxIyQwMyQyNjEyMjIjNDEjJDEjJDgjJDgz,면목이화온누리약국,81,약국,110000,서울,110019,중랑구,면목동,02161,"서울특별시 중랑구 겸재로 201, 1층 (면목동, 봄작시티 201)",02-434-3155,20230203,127.0900380,37.5891469
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzMxIyQxIyQzIyQ3OSQzNjE0ODEjNTEjJDEjJDIjJDgz,참약사 더봄약국,81,약국,370000,경북,370200,구미시,송정동,39286,"경상북도 구미시 송정대로 34, 1층 (송정동)",054-456-1023,20230216,128.3426075,36.1173322
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzMxIyQxIyQ3IyQ5OSQzNjE0ODEjNTEjJDEjJDYjJDgz,햇님약국,81,약국,210000,부산,210011,부산금정구,부곡동,46278,"부산광역시 금정구 중앙대로1685번길 15, 1층 (부곡동)",051-582-6119,20200810,129.0909076,35.2348348
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxMTkxIzMxIyQxIyQzIyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz,금성당약국,81,약국,210000,부산,210100,부산기장군,철마면,46002,"부산광역시 기장군 철마면 여락송정로 334, 금성당약국",051-589-3377,20221005,129.1124805,35.3047544
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzUxIyQxIyQ1IyQ2MiQyNjE4MzIjNjEjJDEjJDgjJDgz,한시까지약국,81,약국,110000,서울,110013,영등포구,영등포동3가,07303,"서울특별시 영등포구 영등포로 250-1, (영등포동3가)",02-2632-7700,20181017,126.9091128,37.5188312
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxMzUxIzUxIyQyIyQxIyQwMCQyNjEwMDIjNjEjJDEjJDAjJDgz,건강약국,81,약국,350000,전북,350008,완주군,삼례읍,55342,"전북특별자치도 완주군 삼례읍 삼봉로 40, (삼례읍)",063-291-2276,20020319,127.0762451,35.9126210
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxMzUxIzUxIyQyIyQxIyQwMCQyNjEyMjIjNTEjJDEjJDIjJDgz,태평양약국,81,약국,350000,전북,350300,익산시,남중동,54623,"전북특별자치도 익산시 인북로 254, (남중동)",063-858-0611-3,19920610,126.9583231,35.9510072
JDQ4MTYyMiM4MSMkMSMkOCMkMDMkMzgxMzUxIzMxIyQxIyQ3IyQ4MiQyNjEwMDIjODEjJDEjJDIjJDgz,조약국,81,약국,390000,제주,390100,서귀포시,동홍동,63585,"제주특별자치도 서귀포시 중앙로 108, (동홍동)",064-763-2215,20180816,126.5611145,33.2542445
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzQxIyQxIyQ3IyQ2MiQ0NjE0ODEjNjEjJDEjJDAjJDgz,서초무지개약국,81,약국,110000,서울,110021,서초구,서초동,06630,"서울특별시 서초구 효령로 403, 4층 410호 (서초동)",0504-262-6507,20220418,127.0277491,37.4889159
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzIxIyQxIyQ5IyQ5MiQzNjE4MzIjNjEjJDEjJDAjJDgz,행복한정약국,81,약국,110000,서울,110007,동대문구,이문동,02406,"서울특별시 동대문구 이문로 188, 1층 (이문동)",02-969-7700,20231117,127.0622440,37.6033743
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzIxIyQxIyQ5IyQ5MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,라온온누리약국,81,약국,110000,서울,110020,양천구,신월동,08030,"서울특별시 양천구 신월로 179, 1층 (신월동)",02-6956-0980,20210713,126.8429915,37.5191674
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzExIyQyIyQ3IyQwMCQzNjEwMDIjNDEjJDEjJDQjJDgz,호약국,81,약국,110000,서울,110004,관악구,신림동,08836,"서울특별시 관악구 신림로 208, 1층 (신림동)",,20230905,126.9374158,37.4758481
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxOTYxIzIxIyQxIyQ5IyQ5OSQzNjEyMjIjODEjJDEjJDIjJDgz,국민약국,81,약국,350000,전북,350005,부안군,변산면,56337,"전북특별자치도 부안군 변산면 격포로 134, (변산면)",063-583-8010,20031223,126.4749192,35.6294176
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzQxIyQyIyQ3IyQwMCQzNjE4MzIjODEjJDEjJDYjJDgz,라임약국,81,약국,110000,서울,110014,용산구,문배동,04369,"서울특별시 용산구 백범로90길 38, 102호 (문배동, 프라임펠리스)",02-702-5632,20220809,126.9695541,37.5366886
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzUxIyQxIyQ1IyQ4MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,양천그린약국,81,약국,110000,서울,110020,양천구,신정동,08086,"서울특별시 양천구 신월로 338, 101호 (신정동)",02-0000-0000,20230426,126.8585440,37.5215371
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNTEjJDEjJDIjJDgz,사랑약국,81,약국,110000,서울,110025,금천구,시흥동,08635,"서울특별시 금천구 시흥대로 189, 1층 103호 (시흥동)",02-743-2800,20230411,126.9014452,37.4506922
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzIxIyQxIyQxIyQwMyQ0NjE0ODEjNjEjJDEjJDgjJDgz,1층엔약국,81,약국,110000,서울,110001,강남구,신사동,06035,"서울특별시 강남구 강남대로 624, ICT TOWER 1층 일부호 (신사동)",02-518-3014,20200716,127.0195523,37.5174876
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxNzAyIzMxIyQyIyQzIyQwMCQzNjEwMDIjNDEjJDEjJDQjJDgz,나라약국,81,약국,310000,경기,312500,화성시,향남읍,18611,"경기도 화성시 향남읍 상신하길로298번길 7-29, 114호",031-366-1509,20230427,126.9126023,37.1143487
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzExIyQxIyQ3IyQwMyQyNjEyMjIjNjEjJDEjJDQjJDgz,햇살온누리약국,81,약국,310000,경기,311000,구리시,토평동,11946,"경기도 구리시 이문안로 140, (토평동)",031-568-8086,20150202,127.1469401,37.5909118
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkNDgxMzUxIzIxIyQxIyQ5IyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz,새뜸365약국,81,약국,410000,세종시,410000,세종시,새롬동,30126,"세종특별자치시 새롬중앙로 41, 무지개타워 110호 (새롬동)",044-867-0365,20210315,127.2512409,36.4845279
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMTkxIzQxIyQxIyQ3IyQ3OSQzNjE0ODEjNjEjJDEjJDQjJDgz,전일약국,81,약국,360000,전남,360500,여수시,문수동,59713,"전라남도 여수시 문수로 86, (문수동)",061-654-3150,20230426,127.7045298,34.7542571
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQ1IyQ5OSQyNjE0ODEjNjEjJDEjJDgjJDgz,완산약국,81,약국,370000,경북,370600,영천시,완산동,38888,"경상북도 영천시 시장로 53, (완산동)",054-331-0005,20040423,128.9360513,35.9636026
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzQxIyQxIyQ3IyQ5OSQyNjEwMDIjNjEjJDEjJDAjJDgz,광장약국,81,약국,310000,경기,311800,오산시,원동,18141,"경기도 오산시 대원로 2, (원동)",031-375-8747,20171110,127.0686930,37.1462902
JDQ4MTYyMiM4MSMkMSMkOCMkMDMkMzgxMzUxIzMxIyQxIyQzIyQ4OSQzNjE4MzIjNjEjJDEjJDAjJDgz,용머리약국,81,약국,390000,제주,390100,서귀포시,안덕면,63528,"제주특별자치도 서귀포시 안덕면 사계남로216번길 31, B동 102호",070-7757-7128,20230102,126.3097110,33.2338307
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxNzAyIzQxIyQxIyQ3IyQwMyQzNjE4MzIjNTEjJDEjJDYjJDgz,건강약국,81,약국,360000,전남,360008,담양군,담양읍,57344,"전라남도 담양군 담양읍 중앙로 34, (담양읍)",061-938-9942,20230427,126.9834810,35.3163198
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxOTYxIzExIyQxIyQzIyQ5MiQyNjEwMDIjODEjJDEjJDIjJDgz,상록수약국,81,약국,350000,전북,350001,고창군,고창읍,56437,"전북특별자치도 고창군 고창읍 동리로 45-1, (고창읍)",063-564-2976,19970827,126.6971986,35.4332126
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQxIyQ4MiQyNjEyMjIjNjEjJDEjJDgjJDgz,예쁜나무약국,81,약국,220000,인천,220007,인천연수구,송도동,22019,"인천광역시 연수구 랜드마크로 20, 상가동 215호 (송도동, 호반써밋 송도)",,20230427,126.6245371,37.4160764
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzExIyQyIyQ3IyQwMCQzNjE4MzIjNjEjJDEjJDgjJDgz,현대약국,81,약국,110000,서울,110004,관악구,봉천동,08744,"서울특별시 관악구 관악로 233, 1층 101호 (봉천동)",02-877-3272,20230906,126.9555655,37.4855026
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxOTYxIzIxIyQxIyQ5IyQ2MiQyNjEyMjIjNDEjJDEjJDQjJDgz,시민약국,81,약국,350000,전북,350500,정읍시,신태인읍,56106,"전북특별자치도 정읍시 신태인읍 정신로 1140, (신태인읍)",063-571-2165,20030623,126.8862467,35.6863315
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzMxIyQxIyQzIyQ5OSQyNjEwMDIjODEjJDEjJDYjJDgz,예손약국,81,약국,310000,경기,311600,의왕시,포일동,16001,"경기도 의왕시 안양판교로 99, 스마일타워 1층 101호 (포일동)",,20220801,126.9851245,37.3956065
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzMxIyQxIyQzIyQ5OSQyNjE4MzIjNjEjJDEjJDQjJDgz,수정약국,81,약국,310000,경기,311600,의왕시,오전동,16059,"경기도 의왕시 전주남이길 8, 102동 111호 (오전동, 목화케이티이자리에)",031-427-2944,20181203,126.9755511,37.3504088
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxOTYxIzUxIyQyIyQxIyQwMCQyNjEwMDIjNDEjJDEjJDQjJDgz,서부대성약국,81,약국,350000,전북,350401,전주완산구,효자동1가,55093,"전북특별자치도 전주시 완산구 용머리로 148, (효자동1가)",063-227-7733,20170324,127.1266361,35.8057437
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzQxIyQxIyQ3IyQ5OSQzNjE4MzIjNjEjJDEjJDAjJDgz,세강약국,81,약국,210000,부산,210003,부산동래구,안락동,47795,"부산광역시 동래구 화현길 23, 1층 (안락동)",051-525-5175,20240530,129.1083427,35.1963816
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxOTYxIzIxIyQyIyQ5IyQwMCQzNjE4MzIjNTEjJDEjJDYjJDgz,팜플러스약국,81,약국,350000,전북,350401,전주완산구,평화동2가,55123,"전북특별자치도 전주시 완산구 평화로 115, (평화동2가)",063-225-0771,20171031,127.1344277,35.7870788
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzUxIyQxIyQ1IyQwMyQyNjE0ODEjNDEjJDEjJDgjJDgz,최선약국,81,약국,110000,서울,110007,동대문구,답십리동,02615,"서울특별시 동대문구 전농로 36, (답십리동)",02-3394-5170,20200706,127.0574429,37.5680203
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzMxIyQxIyQzIyQ5OSQzNjE0ODEjNTEjJDEjJDYjJDgz,송탄효자약국,81,약국,310000,경기,311200,평택시,신장동,17753,"경기도 평택시 탄현로 317, (신장동)",031-666-5449,20180316,127.0552674,37.0807577
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkNDgxMzUxIzMxIyQxIyQ3IyQwMyQyNjE4MzIjNTEjJDEjJDIjJDgz,신세계약국,81,약국,340000,충남,340002,금산군,금산읍,32735,"충청남도 금산군 금산읍 향군길 17-1, (금산읍)",041-752-5773,20000819,127.4914365,36.1059275
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxMzUxIzUxIyQxIyQxIyQ3OSQyNjEwMDIjNTEjJDEjJDIjJDgz,라파엘약국,81,약국,110000,서울,110003,강서구,등촌동,07582,"서울특별시 강서구 강서로 460, 평안빌딩 1층 101호 (등촌동)",02-3662-3335,20230501,126.8411109,37.5663373
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzMxIyQxIyQ3IyQxMyQzNjEyMjIjNzEjJDEjJDgjJDgz,참소망약국,81,약국,110000,서울,110018,송파구,방이동,05648,"서울특별시 송파구 양재대로 1222, 올림픽프라자 3층 15호 (방이동)",02-408-3393,20200302,127.1310632,37.5157277
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzUxIyQxIyQxIyQ4OSQyNjEwMDIjNDEjJDEjJDgjJDgz,이화정문약국,81,약국,110000,서울,110003,강서구,마곡동,07805,"서울특별시 강서구 마곡중앙4로 74, 104~105호 (마곡동)",2662-4863,20190610,126.8349216,37.5578848
